ID,age,gender,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,N1,N2,N3,N4,N5,N6,N7,N8,N9,N10,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,O1,O2,O3,O4,O5,O6,O7,O8,O9,O10
902,18,Female,1,5,2,5,1,1,1,5,1,5,5,3,5,1,5,5,3,2,2,4,1,5,1,5,1,5,1,5,5,4,5,3,3,4,4,3,5,2,4,3,4,4,5,4,4,1,4,4,5,5
903,22,Female,3,3,4,4,3,2,4,3,2,3,4,3,5,3,3,3,3,2,4,3,1,5,2,5,1,4,1,5,5,4,5,3,5,1,3,1,5,1,4,5,5,2,5,1,4,1,4,4,5,5
904,31,Male,1,4,2,3,2,4,2,3,4,4,2,2,5,2,3,3,4,3,3,4,2,3,3,4,2,4,3,4,4,2,5,1,4,2,3,2,4,1,5,4,2,1,5,1,3,1,4,4,4,4
905,2,Female,2,2,2,4,3,2,2,1,2,3,4,3,5,1,4,3,5,4,5,4,1,5,4,5,2,5,2,5,5,4,3,2,5,3,2,2,4,3,2,4,3,3,4,3,3,2,4,2,5,3
906,57,Female,3,1,5,1,4,1,4,1,5,2,5,3,5,2,4,4,4,4,5,4,2,3,4,3,3,3,2,5,3,3,5,5,3,1,4,5,3,4,5,5,3,1,5,2,5,2,5,2,5,5
907,27,Male,1,5,1,5,2,2,1,2,4,5,4,2,4,4,4,3,4,3,4,4,4,3,4,3,3,3,3,3,3,2,2,4,5,3,2,1,3,3,4,3,5,1,5,1,5,1,5,5,5,5
908,17,Female,3,4,2,4,4,2,3,2,3,4,4,2,4,2,3,4,4,3,4,4,3,2,2,3,3,4,4,3,4,3,4,2,5,2,3,3,4,3,4,4,4,1,5,1,5,1,5,4,4,4
909,21,Male,2,3,4,3,2,3,1,4,3,4,3,5,1,3,1,1,2,1,1,2,1,2,1,5,5,4,3,3,3,3,4,4,4,3,2,3,3,4,1,4,5,1,4,2,4,2,5,5,4,4
910,77,Male,1,4,3,4,2,4,1,2,5,3,4,3,5,1,5,5,4,2,3,2,4,5,1,4,1,4,1,4,3,3,2,2,5,3,2,5,5,4,2,5,5,1,3,1,5,3,5,5,5,5
911,15,Female,5,1,5,2,5,2,5,2,5,3,3,4,3,3,1,2,2,1,1,1,1,5,3,5,2,5,1,4,5,5,4,4,5,3,2,3,3,3,2,3,5,2,5,4,4,1,5,5,3,5
912,14,Male,2,2,3,3,5,2,2,3,4,5,2,3,4,3,3,3,3,2,3,3,4,3,2,4,2,5,4,4,5,5,3,3,3,2,3,4,3,3,2,3,4,2,3,2,4,1,5,4,5,5
913,17,Female,5,1,5,1,5,1,3,2,5,5,5,5,5,3,5,5,4,5,5,5,5,5,3,5,1,5,1,5,5,4,3,1,5,1,1,1,5,3,5,4,4,4,3,1,5,1,4,5,5,5
914,23,Female,2,2,4,3,4,2,3,3,5,4,4,2,5,2,4,1,2,2,4,3,1,3,4,5,2,4,2,5,5,4,3,2,5,4,2,1,4,3,4,3,4,4,5,3,4,1,5,4,5,4
915,16,Female,5,1,5,1,5,1,1,1,1,5,4,5,5,1,5,5,5,1,1,1,5,5,1,1,1,5,1,1,5,1,5,5,5,5,5,5,1,1,5,5,1,1,1,1,5,5,5,5,5,5
916,21,Female,1,1,5,3,2,4,2,1,2,5,4,2,5,3,5,5,5,4,5,3,1,5,1,5,1,5,2,5,5,3,3,4,4,2,3,3,5,3,3,3,1,5,5,4,3,2,3,2,4,4
917,19,Male,1,4,2,3,4,2,3,4,2,5,1,4,4,2,4,1,5,5,2,2,3,2,1,2,5,5,4,3,3,4,4,5,4,3,2,3,3,3,1,2,4,1,5,1,4,1,5,4,5,5
918,21,Male,5,4,4,4,4,4,4,5,4,5,5,5,3,3,3,4,5,4,3,4,4,4,4,4,5,4,5,4,5,5,5,4,4,3,4,3,4,3,4,4,5,4,4,2,4,4,4,5,4,5
919,31,Female,3,3,5,2,5,1,1,1,1,3,3,4,5,3,2,3,3,2,3,3,5,5,1,5,1,5,3,3,5,5,4,4,5,2,3,3,5,3,4,4,4,1,5,1,4,1,4,5,5,4
920,16,Male,1,3,2,5,3,3,1,5,1,5,2,4,4,2,2,2,4,2,2,2,1,2,3,4,1,2,2,5,4,3,4,5,3,5,1,5,2,4,3,2,3,1,5,1,4,1,5,3,5,5
921,13,Other,1,4,2,4,1,4,1,5,2,4,4,1,4,1,4,4,4,3,4,5,3,5,1,4,2,4,2,2,2,2,3,2,4,2,3,3,4,2,3,1,2,1,4,1,2,1,3,1,4,4
922,27,Female,4,1,4,2,5,1,5,2,5,4,4,4,5,5,2,1,4,2,2,5,1,5,1,5,1,5,1,5,5,5,5,2,2,2,2,1,5,1,5,5,2,2,5,2,5,1,5,1,2,5
923,44,Female,1,2,4,4,4,2,3,4,2,3,5,3,3,4,4,2,3,2,2,1,3,3,1,3,2,4,3,4,2,4,4,4,5,2,2,4,4,3,3,5,5,1,4,1,5,2,5,4,5,4
924,3,Male,2,1,3,3,4,1,3,3,2,3,5,1,4,2,5,5,5,5,5,5,2,5,1,4,2,5,5,4,4,4,1,4,3,2,1,5,5,4,3,5,5,1,5,1,4,1,4,4,2,5
925,39,Male,3,3,4,3,3,3,3,3,3,3,2,5,2,5,2,2,3,2,2,4,2,3,2,4,2,3,2,3,2,3,4,2,3,2,3,2,4,2,4,3,4,1,4,1,5,2,5,4,3,4
926,38,Female,3,2,4,2,4,2,3,3,2,2,3,2,4,4,3,3,2,1,3,1,1,4,2,4,2,3,2,4,4,4,3,3,3,3,3,3,4,2,5,3,3,2,3,2,3,4,4,2,4,4
927,5,Female,4,2,5,2,5,1,4,2,4,4,3,5,3,4,1,1,1,1,1,1,1,5,1,5,1,5,1,5,5,5,4,3,5,1,3,1,4,2,5,5,5,1,5,1,4,1,5,5,5,5
928,36,Male,4,3,5,2,4,1,5,1,5,2,1,5,1,4,1,1,1,1,1,1,2,3,1,4,3,4,3,3,2,5,3,1,4,3,1,4,3,2,2,3,4,1,5,1,5,1,5,4,4,4
929,17,Female,2,5,3,4,3,4,2,3,4,5,5,3,4,4,2,5,5,5,5,2,4,2,2,4,4,4,5,4,5,5,4,4,4,3,5,1,4,1,1,4,5,4,3,3,5,1,5,5,5,5
930,18,Male,2,1,5,1,5,1,5,1,5,1,1,5,5,5,1,1,4,1,3,1,1,5,2,5,3,5,1,5,5,5,5,5,5,1,1,1,3,1,1,5,5,1,5,1,5,1,5,5,5,5
931,17,Female,2,2,5,4,5,2,2,4,2,4,5,2,5,2,2,4,4,2,4,2,1,5,2,4,1,5,1,5,4,3,5,1,5,1,5,1,5,1,5,5,4,4,2,3,4,4,4,2,4,2
932,23,Male,3,3,4,3,2,3,2,4,4,4,2,4,3,3,2,2,3,4,3,3,2,2,2,2,5,2,4,3,2,4,3,3,4,3,3,2,4,3,4,2,1,2,3,3,3,2,4,1,3,3
933,18,Female,1,3,1,5,3,3,1,5,2,5,5,2,5,2,3,5,3,2,5,4,1,4,1,5,2,3,2,4,4,2,4,2,4,5,2,1,5,1,4,3,5,3,4,3,2,2,4,5,3,3
934,2,Female,3,3,2,4,2,3,2,4,3,4,4,2,4,2,4,4,4,3,4,4,2,3,3,3,3,3,3,4,3,2,4,4,4,3,4,4,4,2,4,4,4,2,4,2,4,2,4,4,4,4
935,2,Female,4,4,4,4,4,2,2,4,3,4,2,4,2,3,2,4,3,3,3,2,2,5,3,5,3,4,2,4,4,5,4,5,4,4,1,5,3,4,2,3,5,3,5,2,5,1,4,3,4,5
936,2,Female,3,1,4,2,4,2,4,3,5,3,2,4,5,1,2,3,5,5,4,3,4,5,1,4,2,4,2,3,4,4,1,2,5,4,3,4,4,2,2,5,3,1,5,1,3,1,5,3,5,4
937,41,Male,2,3,3,4,3,3,2,2,3,4,2,4,2,1,1,2,4,3,4,5,2,3,1,4,2,5,3,4,4,4,3,2,3,2,2,2,3,1,2,3,4,2,2,2,4,4,5,4,5,3
938,52,Male,2,4,3,4,3,3,2,4,2,3,3,5,3,2,1,4,4,5,2,4,2,2,3,4,4,4,4,3,4,4,2,1,5,2,4,1,4,1,3,3,3,4,3,3,1,4,2,2,5,2
939,18,Male,1,4,2,5,1,5,1,3,1,5,3,5,2,3,2,2,1,1,1,1,1,5,2,5,1,5,1,4,5,3,3,5,2,5,4,4,1,3,1,3,5,1,5,1,4,1,5,5,5,5
940,49,Male,3,3,3,2,3,2,3,3,4,2,2,4,4,4,4,2,2,2,2,2,2,3,1,3,3,3,3,4,2,4,4,2,5,2,4,4,4,1,4,4,4,2,4,2,4,2,5,4,3,3
941,55,Male,4,1,5,1,5,1,5,5,5,1,1,5,4,3,1,1,1,1,1,3,1,5,1,5,1,5,1,5,5,5,4,1,5,1,4,1,5,1,4,4,4,1,4,1,5,5,5,1,5,5
942,22,Female,1,3,3,4,4,4,3,4,2,4,2,3,4,3,1,2,3,2,2,2,1,4,2,5,2,4,2,3,4,3,2,4,2,4,3,4,4,2,2,3,1,3,3,3,2,2,4,3,4,2
943,37,Female,2,4,4,4,1,3,1,2,4,5,4,3,5,1,3,4,3,3,3,4,1,4,2,4,2,4,2,2,4,4,1,4,4,3,1,2,3,3,3,4,4,2,4,2,5,1,4,4,3,5
944,58,Male,2,1,3,3,4,2,4,3,3,3,4,3,5,2,3,4,4,4,5,4,3,3,3,3,2,4,2,4,5,2,4,4,4,4,3,4,3,3,2,4,5,2,5,2,4,2,4,5,4,4
945,13,Male,2,2,2,2,5,2,4,3,1,4,1,5,4,2,1,1,5,5,5,4,3,4,4,2,5,1,5,1,1,3,5,1,5,1,5,1,5,1,5,5,4,5,3,5,3,3,5,4,4,3
946,19,Female,2,4,2,5,2,2,2,3,4,5,3,4,4,1,5,4,4,2,2,4,4,5,4,5,3,4,2,5,4,3,3,4,4,4,1,2,3,5,2,3,2,2,4,1,4,2,4,4,5,4
947,3,Female,3,4,4,5,1,3,2,3,3,1,5,2,5,2,5,5,5,5,5,2,4,3,1,4,4,5,3,2,4,3,4,4,5,1,5,2,5,2,4,5,4,2,5,2,5,1,5,5,4,5
948,21,Female,2,5,3,3,3,3,2,5,5,4,5,2,4,4,4,5,5,4,4,4,2,4,1,4,3,4,3,3,4,3,3,3,2,3,2,3,1,3,2,2,1,4,2,3,3,3,2,3,3,2
949,18,Female,2,2,5,2,5,2,5,2,4,2,4,4,4,5,2,1,2,1,1,2,1,5,1,5,1,5,1,5,5,5,5,3,2,3,2,2,4,1,4,3,3,3,5,3,4,2,4,3,5,5
950,17,Female,1,5,1,5,1,3,1,5,2,5,5,4,5,1,5,5,5,5,5,5,2,5,3,4,1,5,1,2,4,5,3,5,5,5,1,5,3,4,2,4,4,1,5,1,5,1,5,4,5,5
951,23,Male,5,2,4,3,3,3,2,3,3,5,5,4,4,3,2,3,4,4,4,4,4,4,1,4,2,5,3,5,5,4,4,5,4,3,3,4,4,4,5,5,2,3,3,3,4,2,3,3,5,3
952,55,Female,4,1,5,2,4,1,4,1,4,3,5,1,5,2,5,5,5,4,3,3,2,5,2,3,1,5,1,3,5,3,4,2,4,3,4,2,5,1,4,4,4,3,5,1,3,1,3,3,5,5
953,16,Female,1,5,1,3,2,5,1,3,2,5,5,3,5,1,5,5,2,2,4,5,4,3,1,1,5,3,2,3,1,2,4,1,3,5,2,5,3,4,2,2,5,4,3,2,1,4,1,3,5,1
954,17,Female,3,4,3,2,3,2,2,4,2,5,4,3,4,1,2,2,2,1,3,1,5,4,2,4,2,4,1,4,3,4,3,1,5,2,3,1,4,2,4,3,3,3,3,2,3,2,3,3,3,3
955,29,Female,2,3,4,2,4,1,3,4,2,3,1,2,2,3,2,1,2,1,2,2,2,4,3,3,1,2,2,4,2,3,4,3,5,1,4,2,4,1,3,4,5,1,4,1,4,1,5,4,4,4
956,2,Female,3,4,2,4,1,4,2,1,4,5,4,3,4,2,4,4,4,4,5,2,2,3,1,3,2,4,3,2,3,5,4,5,5,1,5,5,5,2,4,5,4,1,5,1,4,1,4,3,4,5
957,21,Male,4,2,4,3,1,1,2,4,4,5,1,5,1,4,4,1,2,2,2,2,4,4,3,2,4,1,4,2,4,4,2,5,2,5,2,5,2,2,2,4,5,1,4,1,4,1,5,4,4,4
958,38,Male,4,4,4,4,4,2,3,3,4,4,3,4,3,2,4,2,2,2,3,4,2,5,1,4,1,4,2,4,4,4,3,5,2,4,2,5,2,3,4,2,5,2,5,1,4,5,4,5,4,5
959,21,Male,1,3,2,3,3,3,3,5,1,5,3,3,4,5,3,1,3,3,1,5,1,4,3,4,3,5,4,5,4,3,3,1,3,3,5,1,4,2,1,3,5,3,3,3,3,3,5,5,5,3
960,25,Female,4,2,2,2,4,2,2,2,4,4,2,4,2,2,1,1,2,2,1,4,1,4,1,4,1,4,1,4,5,4,2,2,2,1,2,2,4,2,4,1,4,1,5,1,4,1,5,4,5,5
961,21,Male,4,1,5,1,5,1,5,2,5,2,2,4,4,3,1,3,4,1,1,3,1,5,1,5,1,5,1,5,5,5,3,5,4,4,1,5,3,2,2,5,5,1,5,1,4,1,5,5,5,5
962,54,Female,5,3,4,2,5,1,5,5,5,5,5,2,4,3,2,4,4,4,4,3,1,4,1,4,1,5,1,5,5,5,5,1,5,3,4,1,5,1,2,4,4,3,5,1,5,1,4,4,5,5
963,2,Male,5,4,2,2,2,3,2,2,4,4,1,5,2,3,2,2,1,1,1,3,2,3,1,3,3,3,4,3,3,4,4,5,5,4,4,5,2,4,2,4,5,1,5,2,5,1,5,5,5,5
964,42,Female,1,4,1,4,4,2,2,5,1,5,5,2,5,2,2,2,2,2,4,1,2,2,4,2,4,4,4,4,4,1,3,2,5,3,2,4,3,2,3,5,5,4,1,4,4,4,4,5,5,5
965,16,Female,2,4,2,4,3,2,2,3,3,4,5,3,5,1,4,4,4,4,4,4,1,4,1,4,2,4,2,4,4,4,4,2,5,2,3,2,4,3,3,4,4,3,5,4,4,1,3,3,4,4
966,31,Female,1,4,2,5,2,2,1,5,1,5,4,4,5,3,1,1,2,2,3,2,1,5,3,5,1,4,1,5,4,3,2,5,4,3,2,5,3,2,2,2,2,4,3,3,3,2,4,3,5,4
967,27,Female,1,2,1,5,1,3,1,5,1,5,1,4,4,5,4,1,1,1,1,1,5,5,1,5,1,5,1,5,5,3,5,4,3,4,2,1,5,1,4,3,5,5,5,5,3,1,3,3,5,5
968,19,Female,4,1,5,2,5,2,5,3,3,3,3,3,5,3,5,4,3,2,3,2,1,5,2,5,1,4,4,5,5,5,1,3,4,3,2,3,2,3,1,2,4,3,3,3,2,3,5,3,2,2
969,57,Female,4,4,5,3,5,3,4,5,1,2,2,5,2,1,2,1,2,2,1,1,5,5,2,5,1,4,1,5,5,5,4,1,4,1,4,2,5,1,4,4,3,3,3,3,4,2,4,1,4,3
970,18,Female,3,4,3,4,2,3,2,4,3,5,4,3,2,4,4,4,5,3,4,4,4,5,4,5,1,5,1,4,4,3,3,4,5,4,2,5,2,4,1,3,4,1,4,1,4,1,3,3,4,3
971,28,Female,3,3,3,3,5,2,4,4,4,4,5,1,5,2,4,5,5,5,5,4,2,4,3,4,2,3,2,3,4,5,3,2,5,2,4,1,5,3,4,4,4,3,5,2,4,3,5,5,5,5
972,18,Female,3,2,3,2,5,3,4,3,2,3,4,3,2,1,2,3,4,4,3,4,2,5,4,4,2,4,2,4,4,3,2,5,2,4,1,5,2,3,2,2,4,1,5,2,3,1,4,4,4,2
973,17,Female,2,4,3,4,3,2,3,4,2,5,3,3,3,3,3,2,1,2,2,2,5,5,1,5,1,4,1,5,5,4,3,2,4,2,2,2,2,3,2,3,3,1,5,1,2,1,3,3,5,3
974,19,Female,3,5,3,3,5,1,2,5,1,3,2,4,5,1,3,5,2,1,1,5,1,3,1,5,1,5,2,3,4,5,5,1,5,1,1,1,5,1,5,5,5,1,5,1,5,1,5,4,5,5
975,17,Female,3,2,4,3,5,2,4,3,4,2,5,2,4,2,4,4,2,2,4,3,1,4,1,5,1,3,1,3,4,4,4,1,5,2,3,2,4,2,4,4,5,2,4,1,4,1,5,4,4,4
976,42,Male,3,2,4,2,4,2,4,2,4,2,2,1,3,3,2,3,2,2,2,2,2,3,2,2,4,4,2,2,2,4,4,2,5,2,4,1,4,1,4,4,4,2,4,2,4,2,5,2,4,4
977,18,Female,3,2,5,3,5,2,4,4,3,4,5,2,5,1,4,5,3,3,4,4,1,4,3,4,1,5,1,4,4,4,3,3,4,3,3,3,4,1,4,4,4,1,5,2,4,1,3,4,4,4
978,3,Male,2,1,2,3,5,1,2,1,2,2,4,2,4,1,5,5,4,4,5,5,4,2,5,5,2,4,4,2,5,4,2,4,5,4,1,4,5,4,2,5,5,1,5,1,5,1,5,5,5,5
979,21,Female,2,3,3,4,3,2,1,4,2,4,3,3,3,3,3,3,3,3,3,3,1,4,2,4,2,4,2,4,4,4,3,3,3,3,2,3,3,3,3,3,4,2,4,2,3,2,3,4,5,3
980,25,Male,4,2,4,2,4,2,4,2,5,2,4,2,1,2,2,3,3,2,2,4,2,4,3,5,2,4,2,4,5,4,2,5,1,2,1,4,4,2,4,3,4,1,5,1,5,5,5,4,4,5
981,17,Female,1,5,1,5,1,5,1,5,1,5,5,2,5,1,1,5,4,2,3,5,2,3,4,3,1,5,3,3,4,5,3,3,3,5,1,2,2,3,4,3,4,1,3,1,4,3,5,4,5,5
982,24,Female,5,2,5,3,3,2,3,1,5,2,4,3,3,2,3,4,5,5,4,3,2,5,1,3,2,4,2,4,3,3,1,5,1,5,1,5,1,1,1,1,4,3,3,3,4,1,3,3,3,4
983,6,Male,3,3,4,4,4,1,4,5,4,3,1,5,3,5,1,1,1,1,2,1,1,5,2,5,2,5,2,4,5,4,4,1,5,1,5,1,5,1,5,5,4,2,5,1,5,5,5,3,5,5
984,23,Male,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,3
985,21,Male,1,5,1,5,2,4,1,5,1,5,5,2,5,1,5,5,5,5,5,5,1,5,1,5,1,5,2,4,5,4,1,5,3,4,2,5,4,3,1,5,3,1,4,1,4,2,5,3,4,3
986,25,Male,3,3,3,3,2,3,2,4,2,4,4,3,4,4,2,4,3,3,3,4,3,3,2,3,3,4,3,3,3,3,3,3,3,3,3,2,4,3,2,3,3,3,4,2,3,3,3,3,4,3
987,22,Female,2,4,4,2,5,3,4,3,4,4,4,3,4,4,3,2,1,1,1,1,1,5,1,5,1,5,1,5,5,5,4,1,5,1,5,1,5,1,5,5,5,1,4,1,4,1,5,4,5,4
988,2,Male,3,3,3,4,4,2,4,2,4,5,2,4,4,3,3,2,3,2,2,2,4,5,1,4,2,3,2,5,4,3,3,2,5,2,2,4,4,3,3,3,4,3,5,2,5,1,4,4,4,5
989,18,Female,3,2,4,4,4,4,2,4,4,4,4,1,5,4,4,4,4,4,4,4,3,4,2,4,2,3,2,4,4,4,4,2,3,2,4,2,4,3,5,4,4,4,3,5,4,3,2,2,4,3
990,17,Female,1,5,2,5,2,3,2,5,1,5,2,4,3,2,2,3,2,1,2,4,2,4,3,4,2,5,3,3,4,4,5,3,5,1,3,2,4,2,4,4,5,2,4,2,4,2,4,4,4,5
991,29,Male,3,2,4,2,4,2,4,2,4,2,1,4,4,2,2,4,4,4,2,4,2,4,4,5,2,4,2,4,4,4,2,4,4,3,1,4,4,4,2,2,5,1,4,2,4,1,5,5,4,4
992,52,Male,2,2,5,4,4,2,4,2,2,2,1,4,4,4,2,5,2,1,2,1,2,5,2,4,2,4,2,4,4,4,4,1,5,2,4,1,4,1,4,3,2,3,2,2,4,4,5,2,4,5
993,2,Male,2,3,4,3,2,3,2,4,4,1,2,5,2,4,2,3,1,1,1,1,5,4,1,5,1,5,1,5,5,3,3,5,5,2,3,5,2,2,1,2,3,2,5,1,3,1,5,1,5,3
994,21,Female,4,3,3,4,4,3,3,2,4,4,2,4,4,3,4,3,5,5,4,2,4,4,2,5,4,4,2,3,4,4,4,2,5,2,4,2,4,2,4,4,5,1,5,1,5,1,4,4,5,4
995,13,Male,2,2,4,3,4,2,2,4,2,4,5,1,5,3,3,3,2,1,3,2,2,4,4,4,2,3,2,4,4,3,4,3,4,2,3,1,4,1,4,5,4,2,5,1,4,2,5,4,5,5
996,14,Female,1,3,1,5,5,3,1,5,1,4,3,1,4,3,5,5,5,5,5,4,1,1,1,5,1,4,1,2,5,3,2,3,1,5,1,1,3,4,5,2,2,3,2,2,1,3,4,2,5,1
997,4,Male,1,1,5,5,5,1,1,5,5,5,5,1,5,3,5,5,5,5,5,3,1,5,1,5,1,5,1,1,5,5,5,5,5,3,5,5,5,3,5,5,5,1,5,1,5,1,5,5,5,5
998,17,Male,1,3,2,4,3,4,1,4,2,5,5,4,5,1,1,2,2,2,1,5,4,2,5,2,4,2,3,3,2,1,2,4,4,4,1,3,2,5,2,2,5,1,5,2,4,2,3,4,4,4
999,27,Female,4,2,4,2,3,1,2,1,4,2,4,5,4,1,4,3,5,4,2,5,1,5,2,5,1,5,1,5,5,3,2,5,1,5,1,5,2,4,2,1,4,1,5,1,3,1,3,4,5,4
1000,23,Female,1,3,3,3,3,3,3,3,1,3,5,1,5,1,5,5,3,5,5,5,1,3,1,3,1,5,3,3,5,3,1,3,3,5,3,5,3,3,3,5,1,3,3,3,3,5,3,1,5,3
